id_camera_i	id_camera_j	position_error
28	77	0.01955
28	78	0.019639
28	79	0.0197051
28	80	0.0197365
28	81	0.0197593
28	82	0.019736
28	83	0.0198007
28	84	0.019716
28	85	0.0197393
28	86	0.0197015
28	87	0.0197091
28	88	0.0196418
28	89	0.0196553
28	90	0.0197113
28	91	0.0196997
28	92	0.0197053
28	93	0.0197346
28	94	0.0197153
28	95	0.0197377
28	96	0.0196738
28	97	0.0197554
28	98	0.0197415
29	0	0.0199516
29	1	0.0198625
29	2	0.019831
29	3	0.0198716
29	4	0.0198176
29	5	0.0197781
29	6	0.0198551
29	7	0.0199565
29	8	0.0199662
29	9	0.0199857
29	10	0.0198517
29	11	0.0198177
29	12	0.0198228
29	13	0.0198179
29	14	0.0198232
29	15	0.019898
29	16	0.0198546
29	17	0.0197247
29	18	0.0201753
29	19	0.0201095
29	20	0.0196951
29	21	0.0198039
29	22	0.0197994
29	23	0.0198564
29	24	0.0198735
29	25	0.0198315
29	26	0.0198763
29	27	0.0198619
29	28	0.0199264
29	30	0.019641
29	31	0.0197904
29	32	0.0198291
29	33	0.019788
29	34	0.0198063
29	35	0.0198468
29	36	0.0198373
29	37	0.0198765
29	38	0.0198871
29	39	0.0195946
29	40	0.0196835
29	41	0.019828
29	42	0.0198198
29	43	0.0198694
29	44	0.0197613
29	45	0.0198182
29	46	0.0198087
29	47	0.0197635
29	48	0.0198468
29	49	0.0197667
29	50	0.019888
29	51	0.0197959
29	52	0.0197388
29	53	0.0197561
29	54	0.019813
29	55	0.0197953
29	56	0.0198556
29	57	0.0197668
29	58	0.0197058
29	59	0.0197758
29	60	0.0197456
29	61	0.0199107
29	62	0.0198323
29	63	0.0198211
29	64	0.0198169
29	65	0.0198014
29	66	0.0197485
29	67	0.0197836
29	68	0.0198222
29	69	0.0197942
29	70	0.019724
29	71	0.0197203
29	72	0.0198099
29	73	0.0197526
29	74	0.0198061
29	75	0.0198401
29	76	0.0198231
29	77	0.0197058
29	78	0.0197283
29	79	0.0197825
29	80	0.019807
29	81	0.0197928
29	82	0.0197763
29	83	0.019835
29	84	0.0197641
29	85	0.0198193
29	86	0.0197807
29	87	0.0197919
29	88	0.0197281
29	89	0.0197211
29	90	0.0197599
29	91	0.0197316
29	92	0.0197471
29	93	0.0197951
29	94	0.0197788
29	95	0.0198048
29	96	0.0197502
29	97	0.0198343
29	98	0.0197954
30	0	0.0198789
30	1	0.0197948
30	2	0.0197758
30	3	0.0198374
30	4	0.0197474
30	5	0.0197168
30	6	0.0197326
30	7	0.0198103
30	8	0.0197744
30	9	0.0198587
30	10	0.0196585
30	11	0.0196916
30	12	0.0198136
30	13	0.0197636
30	14	0.0197716
30	15	0.0198205
30	16	0.0197316
30	17	0.0196165
30	18	0.0199662
30	19	0.0195976
30	20	0.0198439
30	21	0.0197116
30	22	0.0197982
30	23	0.0198537
30	24	0.0198235
30	25	0.0197907
30	26	0.0198073
30	27	0.0197339
30	28	0.0197613
30	29	0.019641
30	31	0.0198352
30	32	0.0198515
30	33	0.0197513
30	34	0.019786
30	35	0.0197948
30	36	0.0197733
30	37	0.0197977
30	38	0.0197783
30	39	0.0199023
30	40	0.0198158
30	41	0.0199179
30	42	0.0198763
30	43	0.019857
30	44	0.0197484
30	45	0.0197827
30	46	0.0197599
30	47	0.0197268
30	48	0.0197948
30	49	0.0198591
30	50	0.0199554
30	51	0.0198758
30	52	0.0197517
30	53	0.0197749
30	54	0.0198036
30	55	0.0197662
30	56	0.01981
30	57	0.0197456
30	58	0.0196945
30	59	0.0197761
30	60	0.0197751
30	61	0.0199851
30	62	0.0198657
30	63	0.019826
30	64	0.0198006
30	65	0.0197841
30	66	0.0197245
30	67	0.019774
30	68	0.0198091
30	69	0.0197868
30	70	0.0197667
30	71	0.0197289
30	72	0.019846
30	73	0.0197492
30	74	0.0197987
30	75	0.0198102
30	76	0.0198165
30	77	0.0197208
30	78	0.019726
30	79	0.0197959
30	80	0.019848
30	81	0.0198111
30	82	0.0197846
30	83	0.0198293
30	84	0.0197512
30	85	0.0198208
30	86	0.019771
30	87	0.0197719
30	88	0.0197325
30	89	0.0197337
30	90	0.0197642
30	91	0.01973
30	92	0.019746
30	93	0.0198049
30	94	0.019789
30	95	0.019804
30	96	0.0197605
30	97	0.0198332
30	98	0.0197831
31	0	0.0200293
31	1	0.0199826
31	2	0.0199626
31	3	0.0200004
31	4	0.0198794
31	5	0.0198676
31	6	0.0198275
31	7	0.0199039
31	8	0.019882
31	9	0.020006
31	10	0.0198973
31	11	0.0198602
31	12	0.0200478
31	13	0.0198847
31	14	0.0198768
31	15	0.019897
31	16	0.0197943
31	17	0.0197306
31	18	0.0200269
31	19	0.0197724
31	20	0.0200541
31	21	0.0198845
31	22	0.0199995
31	23	0.019984
31	24	0.0198839
31	25	0.0198717
31	26	0.0198745
31	27	0.0197832
31	28	0.0198327
31	29	0.0197904
31	30	0.0198352
31	32	0.0199399
31	33	0.0197627
31	34	0.0198465
31	35	0.0198349
31	36	0.0198167
31	37	0.0198432
31	38	0.0198032
31	39	0.0198469
31	40	0.0196401
31	41	0.0190398
31	42	0.0198671
31	43	0.0198534
31	44	0.0197837
31	45	0.0198125
31	46	0.0197903
31	47	0.0197598
31	48	0.0198053
31	49	0.0197928
31	50	0.0195685
31	51	0.0195659
31	52	0.0195868
31	53	0.0197728
31	54	0.0198155
31	55	0.0197821
31	56	0.0198218
31	57	0.0197643
31	58	0.019701
31	59	0.0196982
31	60	0.0195936
31	61	0.0197016
31	62	0.0197639
31	63	0.019779
31	64	0.0197732
31	65	0.0197846
31	66	0.0197262
31	67	0.0197728
31	68	0.0197674
31	69	0.019697
31	70	0.0196661
31	71	0.0195623
31	72	0.0197428
31	73	0.0196873
31	74	0.0197672
31	75	0.0197827
31	76	0.0198029
31	77	0.0197134
31	78	0.0196979
31	79	0.0197217
31	80	0.0197321
31	81	0.0196901
31	82	0.0196728
31	83	0.0197595
31	84	0.0196994
31	85	0.0197979
31	86	0.019745
31	87	0.019724
31	88	0.0196878
31	89	0.0196739
31	90	0.0196729
31	91	0.0196388
31	92	0.0196584
31	93	0.0197436
31	94	0.0197518
31	95	0.0197602
31	96	0.0197311
31	97	0.0197772
31	98	0.0197188
32	0	0.0199445
32	1	0.0199355
32	2	0.0199201
32	3	0.0199271
32	4	0.0198426
32	5	0.0198811
32	6	0.019789
32	7	0.0198601
32	8	0.0198462
32	9	0.0199507
32	10	0.0198937
32	11	0.0198083
32	12	0.0199751
32	13	0.019849
32	14	0.0198488
32	15	0.0198501
32	16	0.0197574
32	17	0.0197467
32	18	0.0199777
32	19	0.0197877
32	20	0.0199149
32	21	0.0198896
32	22	0.0200652
32	23	0.020015
32	24	0.0198223
32	25	0.0198625
32	26	0.019859
32	27	0.0197625
32	28	0.0198349
32	29	0.0198291
32	30	0.0198515
32	31	0.0199399
32	33	0.0195814
32	34	0.0198244
32	35	0.0197999
32	36	0.0197997
32	37	0.0198419
32	38	0.0198042
32	39	0.0198491
32	40	0.0197889
32	41	0.0196315
32	42	0.0192848
32	43	0.0197151
32	44	0.0197495
32	45	0.0197852
32	46	0.0197796
32	47	0.0197633
32	48	0.019824
32	49	0.0198219
32	50	0.0196978
32	51	0.0197338
32	52	0.0193321
32	53	0.0196828
32	54	0.0197762
32	55	0.0197634
32	56	0.0198124
32	57	0.0197742
32	58	0.0197377
32	59	0.0197476
32	60	0.0197127
32	61	0.0196885
32	62	0.0197203
32	63	0.0196925
32	64	0.019699
32	65	0.0197613
32	66	0.0197184
32	67	0.0197784
32	68	0.0197761
32	69	0.0197403
32	70	0.0197655
32	71	0.0196476
32	72	0.0196916
32	73	0.0196493
32	74	0.0197278
32	75	0.0197592
32	76	0.019789
32	77	0.019723
32	78	0.0197352
32	79	0.0197592
32	80	0.0197576
32	81	0.0197243
32	82	0.0196439
32	83	0.0197412
32	84	0.019671
32	85	0.0197911
32	86	0.01975
32	87	0.019725
32	88	0.0197118
32	89	0.0197113
32	90	0.0197031
32	91	0.0196717
32	92	0.0196598
32	93	0.0197352
32	94	0.0197626
32	95	0.0197621
32	96	0.0197514
32	97	0.0197784
32	98	0.0197357
33	0	0.0198059
33	1	0.0198145
33	2	0.0197889
33	3	0.0197492
33	4	0.0197692
33	5	0.0198917
33	6	0.0197518
33	7	0.0198032
33	8	0.0197859
33	9	0.0198519
33	10	0.0198128
33	11	0.0196986
33	12	0.0196804
33	13	0.0197494
33	14	0.019846
33	15	0.0198303
33	16	0.0197491
33	17	0.0197669
33	18	0.0198988
33	19	0.0197405
33	20	0.0197656
33	21	0.0197476
33	22	0.0195986
33	23	0.0197228
33	24	0.0198549
33	25	0.0199432
33	26	0.019879
33	27	0.0197446
33	28	0.0198048
33	29	0.019788
33	30	0.0197513
33	31	0.0197627
33	32	0.0195814
33	34	0.0200692
33	35	0.0198627
33	36	0.0198288
33	37	0.0198483
33	38	0.0197769
33	39	0.0197861
33	40	0.0197356
33	41	0.0196737
33	42	0.0194424
33	43	0.0198195
33	44	0.019929
33	45	0.0198621
33	46	0.0198211
33	47	0.0197749
33	48	0.019817
33	49	0.0197842
33	50	0.0196929
33	51	0.0197359
33	52	0.0195211
33	53	0.0196406
33	54	0.019898
33	55	0.0198539
33	56	0.0198599
33	57	0.0197961
33	58	0.0197523
33	59	0.0197411
33	60	0.0197227
33	61	0.019709
33	62	0.0197707
33	63	0.0197374
33	64	0.0197225
33	65	0.0198223
33	66	0.0197598
33	67	0.0197971
33	68	0.0197738
33	69	0.0197484
33	70	0.0197862
33	71	0.0197179
33	72	0.0197078
33	73	0.0197457
33	74	0.0197879
33	75	0.019825
33	76	0.0198128
33	77	0.0197438
33	78	0.0197699
33	79	0.0197766
33	80	0.019763
33	81	0.0197714
33	82	0.0196893
33	83	0.0198227
33	84	0.0197314
33	85	0.019843
33	86	0.0198023
33	87	0.019757
33	88	0.0197449
33	89	0.0197479
33	90	0.0197448
33	91	0.0197374
33	92	0.0197175
33	93	0.0197794
33	94	0.0198259
33	95	0.0198147
33	96	0.019807
33	97	0.0198113
33	98	0.0197876
34	0	0.0198012
34	1	0.0198342
34	2	0.0198073
34	3	0.0197142
34	4	0.0197721
34	5	0.019921
34	6	0.019748
34	7	0.0197814
34	8	0.0197899
34	9	0.0198555
34	10	0.0198739
34	11	0.0198027
34	12	0.0197592
34	13	0.0198578
34	14	0.0198293
34	15	0.019719
34	16	0.0197109
34	17	0.0197938
34	18	0.0198456
34	19	0.0197741
34	20	0.019788
34	21	0.0198521
34	22	0.0197943
34	23	0.0197604
34	24	0.0196952
34	25	0.0198631
34	26	0.0197888
34	27	0.019682
34	28	0.0197815
34	29	0.0198063
34	30	0.019786
34	31	0.0198465
34	32	0.0198244
34	33	0.0200692
34	35	0.0196293
34	36	0.0197208
34	37	0.0197927
34	38	0.0197405
34	39	0.0197686
34	40	0.019774
34	41	0.0197926
34	42	0.0197107
34	43	0.0199422
34	44	0.0193731
34	45	0.0196325
34	46	0.019716
34	47	0.0197074
34	48	0.0197876
34	49	0.0197705
34	50	0.0197456
34	51	0.0198049
34	52	0.0197051
34	53	0.0195756
34	54	0.0196231
34	55	0.0197107
34	56	0.0197659
34	57	0.0197314
34	58	0.0197315
34	59	0.0197389
34	60	0.0197559
34	61	0.0197814
34	62	0.0198143
34	63	0.0197168
34	64	0.0195171
34	65	0.0196539
34	66	0.0196534
34	67	0.019721
34	68	0.0197255
34	69	0.0197441
34	70	0.0197977
34	71	0.0197625
34	72	0.019717
34	73	0.0197372
34	74	0.0196764
34	75	0.0197415
34	76	0.0196893
34	77	0.0196621
34	78	0.0197463
34	79	0.0197604
34	80	0.0197508
34	81	0.0197843
34	82	0.0196969
34	83	0.0198103
34	84	0.0196739
34	85	0.0197478
34	86	0.0197403
34	87	0.0197063
34	88	0.0197091
34	89	0.0197279
34	90	0.0197393
34	91	0.0197439
34	92	0.0197095
34	93	0.0197315
34	94	0.0197717
34	95	0.0197608
34	96	0.0197558
34	97	0.0197609
34	98	0.0197679
35	0	0.0197847
35	1	0.019812
35	2	0.0197741
35	3	0.0196735
35	4	0.0197467
35	5	0.0198979
35	6	0.0198012
35	7	0.0198102
35	8	0.0198252
35	9	0.0198583
35	10	0.0198868
35	11	0.0198063
35	12	0.01973
35	13	0.0197994
35	14	0.0197571
35	15	0.0197156
35	16	0.0198602
35	17	0.019951
35	18	0.0198317
35	19	0.0198196
35	20	0.0197802
35	21	0.0198429
35	22	0.0197631
35	23	0.0197217
35	24	0.0197863
35	25	0.0197825
35	26	0.0198523
35	27	0.0197348
35	28	0.0198234
35	29	0.0198468
35	30	0.0197948
35	31	0.0198349
35	32	0.0197999
35	33	0.0198627
35	34	0.0196293
35	36	0.0198469
35	37	0.0198789
35	38	0.0197826
35	39	0.0197848
35	40	0.0197965
35	41	0.0198168
35	42	0.0197368
35	43	0.0198819
35	44	0.0196033
35	45	0.0196534
35	46	0.0198657
35	47	0.0197786
35	48	0.0198493
35	49	0.0198015
35	50	0.0197966
35	51	0.0198219
35	52	0.0197375
35	53	0.019646
35	54	0.0197193
35	55	0.0198961
35	56	0.0199294
35	57	0.0198101
35	58	0.019809
35	59	0.0197928
35	60	0.0198018
35	61	0.0198342
35	62	0.0198337
35	63	0.0197832
35	64	0.0196908
35	65	0.0197288
35	66	0.0197409
35	67	0.0197807
35	68	0.0197798
35	69	0.0198073
35	70	0.019837
35	71	0.019805
35	72	0.019764
35	73	0.0197943
35	74	0.0197695
35	75	0.0198888
35	76	0.0197308
35	77	0.019704
35	78	0.0198257
35	79	0.0198202
35	80	0.0197974
35	81	0.0198356
35	82	0.0197658
35	83	0.0198839
35	84	0.0197739
35	85	0.0198114
35	86	0.0198297
35	87	0.0197954
35	88	0.0197781
35	89	0.0197906
35	90	0.0198065
35	91	0.0198119
35	92	0.0197825
35	93	0.0197936
35	94	0.0198283
35	95	0.0198361
35	96	0.0198185
35	97	0.0198335
35	98	0.0198559
36	0	0.0197766
36	1	0.0197926
36	2	0.019758
36	3	0.0196883
36	4	0.0197433
36	5	0.0198185
36	6	0.0198265
36	7	0.0198157
36	8	0.0198295
36	9	0.0198325
36	10	0.0198751
36	11	0.0198031
36	12	0.0197366
36	13	0.0197965
36	14	0.019766
36	15	0.0197916
36	16	0.0200333
36	17	0.0201153
36	18	0.019732
36	19	0.0198274
36	20	0.019751
36	21	0.0198291
36	22	0.0197647
36	23	0.0197628
36	24	0.0198373
36	25	0.0196834
36	26	0.0195094
36	27	0.0196895
36	28	0.0197806
36	29	0.0198373
36	30	0.0197733
36	31	0.0198167
36	32	0.0197997
36	33	0.0198288
36	34	0.0197208
36	35	0.0198469
36	37	0.019866
36	38	0.0197371
36	39	0.0197388
36	40	0.0197815
36	41	0.0198204
36	42	0.0197576
36	43	0.0198738
36	44	0.0196857
36	45	0.0197422
36	46	0.0198385
36	47	0.0196872
36	48	0.0198288
36	49	0.0197688
36	50	0.0198062
36	51	0.0198126
36	52	0.0197443
36	53	0.0196838
36	54	0.0197534
36	55	0.0197932
36	56	0.0199632
36	57	0.0197455
36	58	0.019803
36	59	0.0197837
36	60	0.0197966
36	61	0.0198495
36	62	0.0198267
36	63	0.0197966
36	64	0.0197652
36	65	0.0197208
36	66	0.0196844
36	67	0.0197077
36	68	0.0197492
36	69	0.0198048
36	70	0.0198152
36	71	0.0197925
36	72	0.01977
36	73	0.0197787
36	74	0.0197772
36	75	0.0198887
36	76	0.0196781
36	77	0.0196236
36	78	0.0198109
36	79	0.0198064
36	80	0.0197856
36	81	0.0198254
36	82	0.0197721
36	83	0.019871
36	84	0.0197749
36	85	0.0197798
36	86	0.0198028
36	87	0.0197953
36	88	0.0197562
36	89	0.01977
36	90	0.0197987
36	91	0.0197993
36	92	0.019777
36	93	0.0197821
36	94	0.0197922
36	95	0.0198153
36	96	0.0197763
36	97	0.0198223
36	98	0.0198511
37	0	0.019848
37	1	0.0198389
37	2	0.019808
37	3	0.0197771
37	4	0.0198033
37	5	0.019819
37	6	0.0198947
37	7	0.0199141
37	8	0.0199126
37	9	0.0198744
37	10	0.01991
37	11	0.0198456
37	12	0.019796
37	13	0.0198398
37	14	0.0198242
37	15	0.0198906
37	16	0.0200536
37	17	0.0202306
37	18	0.0196685
37	19	0.0199007
37	20	0.0197738
37	21	0.0198598
37	22	0.0198112
37	23	0.0198325
37	24	0.0198891
37	25	0.0197979
37	26	0.0197964
37	27	0.0200132
37	28	0.0197196
37	29	0.0198765
37	30	0.0197977
37	31	0.0198432
37	32	0.0198419
37	33	0.0198483
37	34	0.0197927
37	35	0.0198789
37	36	0.019866
37	38	0.0196827
37	39	0.0197166
37	40	0.0198102
37	41	0.0198674
37	42	0.0198158
37	43	0.0199074
37	44	0.0197564
37	45	0.0198247
37	46	0.0198074
37	47	0.0192562
37	48	0.0198333
37	49	0.0197676
37	50	0.0198651
37	51	0.0198461
37	52	0.0197868
37	53	0.0197482
37	54	0.0198134
37	55	0.0198083
37	56	0.0199065
37	57	0.0196309
37	58	0.0198158
37	59	0.0198177
37	60	0.0198318
37	61	0.0199081
37	62	0.0198621
37	63	0.0198433
37	64	0.0198365
37	65	0.019791
37	66	0.0197232
37	67	0.019678
37	68	0.0197639
37	69	0.0198449
37	70	0.0198271
37	71	0.0198147
37	72	0.0198181
37	73	0.0198021
37	74	0.0198236
37	75	0.0199007
37	76	0.0197511
37	77	0.0196058
37	78	0.0198108
37	79	0.0198292
37	80	0.0198188
37	81	0.0198523
37	82	0.0198145
37	83	0.0198922
37	84	0.0198072
37	85	0.0198119
37	86	0.0198102
37	87	0.0198318
37	88	0.0197662
37	89	0.0197803
37	90	0.0198243
37	91	0.0198156
37	92	0.0198045
37	93	0.0198151
37	94	0.019803
37	95	0.0198348
37	96	0.0197744
37	97	0.0198545
37	98	0.0198707
38	0	0.019801
38	1	0.0197664
38	2	0.0197397
38	3	0.0197395
38	4	0.0197232
38	5	0.0196982
38	6	0.0197625
38	7	0.019813
38	8	0.0198204
38	9	0.0198086
38	10	0.0198258
38	11	0.0197795
38	12	0.0197524
38	13	0.0197654
38	14	0.0197467
38	15	0.0197969
38	16	0.0198086
38	17	0.0197473
38	18	0.0195988
38	19	0.0198923
38	20	0.0197292
38	21	0.019805
38	22	0.0197668
38	23	0.0197917
38	24	0.0198105
38	25	0.0197298
38	26	0.0197232
38	27	0.0197319
38	28	0.0190668
38	29	0.0198871
38	30	0.0197783
38	31	0.0198032
38	32	0.0198042
38	33	0.0197769
38	34	0.0197405
38	35	0.0197826
38	36	0.0197371
38	37	0.0196827
38	39	0.0196756
38	40	0.019819
38	41	0.0198672
38	42	0.0198042
38	43	0.0198557
38	44	0.0197136
38	45	0.0197606
38	46	0.019723
38	47	0.019627
38	48	0.0200558
38	49	0.0198285
38	50	0.0199381
38	51	0.0198394
38	52	0.0197646
38	53	0.01973
38	54	0.0197757
38	55	0.0197446
38	56	0.0198038
38	57	0.0196774
38	58	0.0198226
38	59	0.0199254
38	60	0.0198643
38	61	0.0199374
38	62	0.0198438
38	63	0.0198171
38	64	0.0198075
38	65	0.0197646
38	66	0.0197075
38	67	0.0197361
38	68	0.0198699
38	69	0.0199221
38	70	0.019825
38	71	0.0197984
38	72	0.0198187
38	73	0.0197645
38	74	0.0197969
38	75	0.019841
38	76	0.0197895
38	77	0.0196565
38	78	0.0197929
38	79	0.0198597
38	80	0.0198513
38	81	0.019847
38	82	0.0198092
38	83	0.0198584
38	84	0.0197767
38	85	0.0198021
38	86	0.0197824
38	87	0.0198298
38	88	0.0197658
38	89	0.0197758
38	90	0.0198239
38	91	0.0197929
38	92	0.019788
38	93	0.0198076
38	94	0.0197807
38	95	0.0198165
38	96	0.0197526
38	97	0.019859
38	98	0.0198498
39	0	0.0198672
39	1	0.0198107
39	2	0.019786
39	3	0.0198082
39	4	0.0197554
39	5	0.0197228
39	6	0.0197588
39	7	0.0198235
39	8	0.0198165
39	9	0.0198644
39	10	0.0198214
39	11	0.0198013
39	12	0.0198126
39	13	0.0197904
39	14	0.0197743
39	15	0.0198142
39	16	0.0197653
39	17	0.0196472
39	18	0.0198321
39	19	0.0198384
39	20	0.0198223
39	21	0.0198342
39	22	0.0198151
39	23	0.0198404
39	24	0.0198253
39	25	0.0197629
39	26	0.0197579
39	27	0.0197056
39	28	0.0195157
39	29	0.0195946
39	30	0.0199023
39	31	0.0198469
39	32	0.0198491
39	33	0.0197861
39	34	0.0197686
39	35	0.0197848
39	36	0.0197388
39	37	0.0197166
39	38	0.0196756
39	40	0.0199826
39	41	0.019965
39	42	0.0198712
39	43	0.0198743
39	44	0.0197383
39	45	0.019767
39	46	0.0197179
39	47	0.0196583
39	48	0.0196475
39	49	0.0199268
39	50	0.0201831
39	51	0.0199047
39	52	0.0198016
39	53	0.0197703
39	54	0.0197937
39	55	0.0197414
39	56	0.0197708
39	57	0.0196692
39	58	0.019562
39	59	0.019866
39	60	0.01992
39	61	0.0200282
39	62	0.019876
39	63	0.0198371
39	64	0.0198143
39	65	0.0197663
39	66	0.0196907
39	67	0.0197181
39	68	0.0197847
39	69	0.019849
39	70	0.0198033
39	71	0.0197951
39	72	0.0198561
39	73	0.0197621
39	74	0.0197983
39	75	0.019806
39	76	0.0197918
39	77	0.0196641
39	78	0.0196805
39	79	0.0198059
39	80	0.0198721
39	81	0.0198448
39	82	0.0198168
39	83	0.019844
39	84	0.0197593
39	85	0.0197987
39	86	0.0197462
39	87	0.0197676
39	88	0.019711
39	89	0.0197251
39	90	0.019789
39	91	0.0197555
39	92	0.0197682
39	93	0.0198049
39	94	0.019769
39	95	0.0197931
39	96	0.0197289
39	97	0.0198305
39	98	0.0197905
40	0	0.0198674
40	1	0.0198007
40	2	0.0197766
40	3	0.0198157
40	4	0.0197481
40	5	0.0197394
40	6	0.0197498
40	7	0.0198253
40	8	0.0198047
40	9	0.0198727
40	10	0.0197272
40	11	0.019695
40	12	0.0197906
40	13	0.0197559
40	14	0.0197686
40	15	0.0198168
40	16	0.0197594
40	17	0.0196812
40	18	0.0199447
40	19	0.0197166
40	20	0.0198253
40	21	0.0196601
40	22	0.019765
40	23	0.019832
40	24	0.0198097
40	25	0.0197927
40	26	0.0198073
40	27	0.0197566
40	28	0.0197509
40	29	0.0196835
40	30	0.0198158
40	31	0.0196401
40	32	0.0197889
40	33	0.0197356
40	34	0.019774
40	35	0.0197965
40	36	0.0197815
40	37	0.0198102
40	38	0.019819
40	39	0.0199826
40	41	0.0199365
40	42	0.0198603
40	43	0.0198409
40	44	0.0197461
40	45	0.0197872
40	46	0.0197646
40	47	0.0197559
40	48	0.0198108
40	49	0.0199108
40	50	0.0201152
40	51	0.0198375
40	52	0.0197496
40	53	0.0197703
40	54	0.0197998
40	55	0.0197607
40	56	0.0198076
40	57	0.019763
40	58	0.0196982
40	59	0.019774
40	60	0.0197502
40	61	0.0200225
40	62	0.0198437
40	63	0.0198196
40	64	0.0198082
40	65	0.0197884
40	66	0.0197315
40	67	0.0197922
40	68	0.019828
40	69	0.0197812
40	70	0.0197334
40	71	0.0196937
40	72	0.019844
40	73	0.0197327
40	74	0.0197965
40	75	0.0198025
40	76	0.019833
40	77	0.0197401
40	78	0.0197176
40	79	0.0197944
40	80	0.019859
40	81	0.0197949
40	82	0.0197809
40	83	0.0198141
40	84	0.019745
40	85	0.0198214
40	86	0.0197665
40	87	0.0197709
40	88	0.0197295
40	89	0.0197235
40	90	0.0197515
40	91	0.0197071
40	92	0.0197339
40	93	0.019801
40	94	0.0197788
40	95	0.019798
40	96	0.0197527
40	97	0.019834
40	98	0.0197695
41	0	0.0198648
41	1	0.01981
41	2	0.0197807
41	3	0.0198124
41	4	0.0197468
41	5	0.0197738
41	6	0.0197523
41	7	0.0198325
41	8	0.0198162
41	9	0.0198981
41	10	0.0197533
41	11	0.0196303
41	12	0.0197607
41	13	0.01972
41	14	0.0197667
41	15	0.0198188
41	16	0.0197646
41	17	0.0197312
41	18	0.0199769
41	19	0.019766
41	20	0.0198905
41	21	0.0194992
41	22	0.0196736
41	23	0.0198212
41	24	0.0197951
41	25	0.0198268
41	26	0.0198465
41	27	0.0197882
41	28	0.0198325
41	29	0.019828
41	30	0.0199179
41	31	0.0190398
41	32	0.0196315
41	33	0.0196737
41	34	0.0197926
41	35	0.0198168
41	36	0.0198204
41	37	0.0198674
41	38	0.0198672
41	39	0.019965
41	40	0.0199365
41	42	0.0198921
41	43	0.0198178
41	44	0.0197758
41	45	0.019821
41	46	0.0198124
41	47	0.0198195
41	48	0.0198873
41	49	0.0199485
41	50	0.0198099
41	51	0.0201753
41	52	0.0197057
41	53	0.0198131
41	54	0.0198354
41	55	0.0198024
41	56	0.0198569
41	57	0.0198369
41	58	0.0198022
41	59	0.0198598
41	60	0.0198744
41	61	0.0200727
41	62	0.0199101
41	63	0.019848
41	64	0.0198306
41	65	0.0198366
41	66	0.0197891
41	67	0.0198643
41	68	0.0198886
41	69	0.0198601
41	70	0.0199216
41	71	0.0197819
41	72	0.0199222
41	73	0.0197669
41	74	0.0198389
41	75	0.0198408
41	76	0.0198934
41	77	0.0198255
41	78	0.0198202
41	79	0.0198887
41	80	0.0199488
41	81	0.0198836
41	82	0.0198251
41	83	0.0198591
41	84	0.0197864
41	85	0.019891
41	86	0.0198372
41	87	0.0198297
41	88	0.0198194
41	89	0.0198273
41	90	0.0198342
41	91	0.0197859
41	92	0.0197929
41	93	0.0198714
41	94	0.0198642
41	95	0.0198691
41	96	0.0198464
41	97	0.0199018
41	98	0.0198397
42	0	0.0198306
42	1	0.0198082
42	2	0.0197751
42	3	0.0197646
42	4	0.0197125
42	5	0.0197728
42	6	0.0197094
42	7	0.0197879
42	8	0.0197862
42	9	0.019879
42	10	0.0198115
42	11	0.0196959
42	12	0.0197489
42	13	0.0196726
42	14	0.0197108
42	15	0.0197476
42	16	0.0197059
42	17	0.0197174
42	18	0.0199185
42	19	0.0197664
42	20	0.0198746
42	21	0.0197629
42	22	0.019673
42	23	0.0197371
42	24	0.0196866
42	25	0.0197771
42	26	0.0197928
42	27	0.0197287
42	28	0.0197974
42	29	0.0198198
42	30	0.0198763
42	31	0.0198671
42	32	0.0192848
42	33	0.0194424
42	34	0.0197107
42	35	0.0197368
42	36	0.0197576
42	37	0.0198158
42	38	0.0198042
42	39	0.0198712
42	40	0.0198603
42	41	0.0198921
42	43	0.0196007
42	44	0.0196956
42	45	0.0197455
42	46	0.0197494
42	47	0.0197624
42	48	0.0198309
42	49	0.0198583
42	50	0.0197617
42	51	0.0199765
42	52	0.019393
42	53	0.0197214
42	54	0.0197492
42	55	0.019729
42	56	0.0197892
42	57	0.0197802
42	58	0.0197571
42	59	0.0197905
42	60	0.0198117
42	61	0.0198234
42	62	0.0199169
42	63	0.0197228
42	64	0.0197039
42	65	0.0197579
42	66	0.0197192
42	67	0.0197969
42	68	0.0198048
42	69	0.0197883
42	70	0.019877
42	71	0.0197935
42	72	0.0198203
42	73	0.0196807
42	74	0.0197434
42	75	0.0197531
42	76	0.0198116
42	77	0.0197583
42	78	0.0197719
42	79	0.0198179
42	80	0.0198443
42	81	0.0198291
42	82	0.0197209
42	83	0.0197825
42	84	0.0196929
42	85	0.0198211
42	86	0.0197729
42	87	0.0197505
42	88	0.0197572
42	89	0.0197729
42	90	0.0197712
42	91	0.0197431
42	92	0.0197203
42	93	0.019794
42	94	0.0198128
42	95	0.019801
42	96	0.0197972
42	97	0.0198214
42	98	0.0197766
43	0	0.0198854
43	1	0.0198879
43	2	0.0198598
43	3	0.0198185
43	4	0.019822
43	5	0.0199251
43	6	0.0198167
43	7	0.0198714
43	8	0.0198642
43	9	0.0199316
43	10	0.0198965
43	11	0.0197979
43	12	0.0198027
43	13	0.0198216
43	14	0.0198553
43	15	0.0198558
43	16	0.0198203
43	17	0.0198484
43	18	0.0199587
