id_camera_i	id_camera_j	rotation_error
31	61	2.25922
31	62	3.52952
31	63	3.99996
31	64	3.78149
31	65	3.21412
31	66	3.38577
31	67	3.90124
31	68	3.91879
31	69	3.50565
31	70	3.20436
31	71	3.38283
31	72	3.87289
31	73	3.98215
31	74	3.81485
31	75	3.6681
31	76	3.96825
31	77	3.95369
31	78	3.7603
31	79	3.65885
31	80	3.82858
31	81	3.95886
31	82	3.96732
31	83	3.84277
31	84	3.81983
31	85	3.94876
31	86	3.85579
31	87	3.56025
31	88	3.52633
31	89	3.77209
31	90	3.99732
31	91	3.82166
31	92	3.50863
31	93	3.436
31	94	3.84052
31	95	3.96648
31	96	3.20131
31	97	2.85692
31	98	3.19814
32	0	3.99795
32	1	3.51757
32	2	2.30436
32	3	2.64223
32	4	3.87354
32	5	3.77159
32	6	2.82167
32	7	2.18129
32	8	2.65677
32	9	3.59272
32	10	3.98072
32	11	2.74861
32	12	1.09732
32	13	2.28203
32	14	3.94223
32	15	3.4532
32	16	1.97513
32	17	1.31404
32	18	2.25254
32	19	3.68662
32	20	3.78493
32	21	1.95301
32	22	0.224372
32	23	1.77184
32	24	3.93334
32	25	3.20119
32	26	1.24797
32	27	0.393852
32	28	1.92625
32	29	3.83408
32	30	3.46027
32	31	1.38347
32	33	1.81537
32	34	3.92409
32	35	3.25641
32	36	1.06248
32	37	0.0480902
32	38	1.84127
32	39	3.9301
32	40	3.15806
32	41	1.04514
32	42	0.247208
32	43	2.02484
32	44	3.83952
32	45	3.428
32	46	1.39772
32	47	0.498819
32	48	2.20128
32	49	3.94042
32	50	3.28215
32	51	1.47758
32	52	1.04106
32	53	2.41082
32	54	3.68378
32	55	3.71669
32	56	2.24638
32	57	1.67521
32	58	2.69358
32	59	3.84285
32	60	3.76475
32	61	2.53854
32	62	2.03235
32	63	2.68174
32	64	3.50399
32	65	3.97575
32	66	3.15617
32	67	2.83999
32	68	3.18065
32	69	3.78616
32	70	3.99072
32	71	3.47453
32	72	2.88252
32	73	2.96781
32	74	3.44637
32	75	3.99016
32	76	3.85951
32	77	3.62055
32	78	3.49807
32	79	3.66391
32	80	3.90402
32	81	3.91754
32	82	3.66022
32	83	3.40703
32	84	3.44903
32	85	3.84071
32	86	3.96515
32	87	3.96957
32	88	3.73291
32	89	3.53779
32	90	3.51005
32	91	3.94536
32	92	3.99278
32	93	3.80501
32	94	3.41325
32	95	3.30686
32	96	3.46441
32	97	3.93721
32	98	3.90945
33	0	2.78562
33	1	3.99817
33	2	2.68076
33	3	0.593479
33	4	1.50616
33	5	3.34807
33	6	3.98029
33	7	2.67925
33	8	0.690965
33	9	0.990902
33	10	2.88747
33	11	3.98243
33	12	2.22888
33	13	0.257366
33	14	1.72534
33	15	3.60456
33	16	3.86944
33	17	2.18634
33	18	0.379313
33	19	1.124
33	20	3.2351
33	21	3.92773
33	22	1.99461
33	23	0.0379066
33	24	1.67984
33	25	3.73066
33	26	3.70311
33	27	1.72542
33	28	0.0999143
33	29	1.39771
33	30	3.53013
33	31	3.8262
33	32	1.81537
33	34	1.64384
33	35	3.68812
33	36	3.6438
33	37	1.42177
33	38	0.00650698
33	39	1.65926
33	40	3.7321
33	41	3.61784
33	42	1.37242
33	43	0.0192559
33	44	1.42859
33	45	3.60942
33	46	3.63337
33	47	1.46995
33	48	0.151385
33	49	1.69789
33	50	3.67983
33	51	3.64561
33	52	1.35332
33	53	0.18186
33	54	1.13452
33	55	3.45768
33	56	3.70164
33	57	1.90096
33	58	0.489267
33	59	1.40371
33	60	3.27313
33	61	3.8957
33	62	2.06659
33	63	0.572048
33	64	0.880498
33	65	3.13493
33	66	3.83102
33	67	2.44293
33	68	0.904193
33	69	1.32232
33	70	2.95213
33	71	3.99328
33	72	2.65944
33	73	0.923397
33	74	0.805986
33	75	2.96162
33	76	3.97006
33	77	2.84546
33	78	1.24595
33	79	1.11637
33	80	2.61033
33	81	4
33	82	3.06
33	83	1.32117
33	84	0.822934
33	85	2.72611
33	86	3.98432
33	87	3.27305
33	88	1.52073
33	89	0.958271
33	90	2.2997
33	91	3.97625
33	92	3.45277
33	93	1.71914
33	94	0.784663
33	95	2.12543
33	96	3.81888
33	97	3.61105
33	98	1.87632
34	0	1.69893
34	1	3.57113
34	2	3.74002
34	3	1.31598
34	4	0.085983
34	5	1.43115
34	6	3.41817
34	7	3.77816
34	8	1.45411
34	9	0.305975
34	10	1.32651
34	11	3.32747
34	12	3.85795
34	13	1.3759
34	14	0.0510278
34	15	1.42314
34	16	3.39241
34	17	3.77734
34	18	1.57148
34	19	0.227041
34	20	1.13503
34	21	3.12438
34	22	3.93744
34	23	1.70113
34	24	0.0196855
34	25	1.41863
34	26	3.42081
34	27	3.8067
34	28	1.62001
34	29	0.121503
34	30	1.16816
34	31	3.17257
34	32	3.92409
34	33	1.64384
34	35	1.25512
34	36	3.41518
34	37	3.77786
34	38	1.64132
34	39	0.0439244
34	40	1.35786
34	41	3.46381
34	42	3.71506
34	43	1.45254
34	44	0.0492256
34	45	1.21456
34	46	3.53618
34	47	3.71909
34	48	1.46478
34	49	0.0333974
34	50	1.28004
34	51	3.55244
34	52	3.47512
34	53	1.23156
34	54	0.134378
34	55	1.32313
34	56	3.73281
34	57	3.60637
34	58	1.30349
34	59	0.0410867
34	60	0.971719
34	61	3.46499
34	62	3.57094
34	63	1.42967
34	64	0.239825
34	65	1.52257
34	66	3.87859
34	67	3.44441
34	68	1.12674
34	69	0.101462
34	70	1.34116
34	71	3.59761
34	72	3.60127
34	73	1.52034
34	74	0.270061
34	75	1.84081
34	76	3.96353
34	77	3.14461
34	78	0.997967
34	79	0.160586
34	80	1.79392
34	81	3.87876
34	82	3.3611
34	83	1.3419
34	84	0.287493
34	85	2.17938
34	86	3.99056
34	87	2.96441
34	88	0.777598
34	89	0.245846
34	90	2.28044
34	91	3.99261
34	92	3.13844
34	93	0.897712
34	94	0.310798
34	95	2.33909
34	96	3.99984
34	97	2.81612
34	98	0.655662
35	0	2.35185
35	1	3.1468
35	2	3.95111
35	3	3.26512
35	4	1.48783
35	5	1.17855
35	6	2.47057
35	7	3.9254
35	8	3.35628
35	9	2.18541
35	10	1.72603
35	11	2.23193
35	12	3.66144
35	13	3.43854
35	14	1.23983
35	15	0.589809
35	16	1.86384
35	17	3.80144
35	18	3.5442
35	19	1.99685
35	20	0.922952
35	21	1.36997
35	22	3.27598
35	23	3.70614
35	24	1.24397
35	25	0.195933
35	26	1.42424
35	27	3.59132
35	28	3.65214
35	29	1.65929
35	30	0.384013
35	31	1.08877
35	32	3.25641
35	33	3.68812
35	34	1.25512
35	36	1.22658
35	37	3.52913
35	38	3.69109
35	39	1.33264
35	40	0.14471
35	41	1.37304
35	42	3.64125
35	43	3.56991
35	44	1.50698
35	45	0.140087
35	46	1.58841
35	47	3.64476
35	48	3.55011
35	49	1.28296
35	50	0.128992
35	51	1.69343
35	52	3.89093
35	53	3.37458
35	54	1.84016
35	55	0.67784
35	56	2.40592
35	57	3.88872
35	58	3.32723
35	59	1.5495
35	60	0.547238
35	61	2.08388
35	62	3.94238
35	63	3.38663
35	64	2.13344
35	65	1.55661
35	66	3.18646
35	67	3.99977
35	68	3.00501
35	69	1.67171
35	70	1.62765
35	71	2.94723
35	72	3.99436
35	73	3.32915
35	74	2.21432
35	75	2.22567
35	76	3.7849
35	77	3.8129
35	78	2.70199
35	79	1.87967
35	80	2.57027
35	81	3.72208
35	82	3.88726
35	83	3.00055
35	84	2.22323
35	85	2.87911
35	86	3.99557
35	87	3.41922
35	88	2.28282
35	89	2.06673
35	90	3.29337
35	91	3.9998
35	92	3.48476
35	93	2.29476
35	94	2.26918
35	95	3.41981
35	96	3.89577
35	97	2.86662
35	98	1.86369
36	0	3.57977
36	1	3.20174
36	2	3.22571
36	3	3.9553
36	4	3.55542
36	5	2.54017
36	6	2.26901
36	7	3.12513
36	8	3.94053
36	9	3.87823
36	10	3.19611
36	11	2.04684
36	12	2.19167
36	13	3.86319
36	14	3.38643
36	15	1.82432
36	16	1.22699
36	17	2.50786
36	18	3.82344
36	19	3.80879
36	20	2.44922
36	21	0.869588
36	22	1.23674
36	23	3.63012
36	24	3.40112
36	25	1.30889
36	26	0.347449
36	27	1.7268
36	28	3.69914
36	29	3.64233
36	30	1.73822
36	31	0.220953
36	32	1.06248
36	33	3.6438
36	34	3.41518
36	35	1.22658
36	37	1.40992
36	38	3.64451
36	39	3.43946
36	40	1.2321
36	41	0.0965626
36	42	1.63747
36	43	3.75153
36	44	3.57922
36	45	1.46564
36	46	0.411798
36	47	1.72085
36	48	3.7865
36	49	3.40513
36	50	1.32028
36	51	0.547057
36	52	2.38576
36	53	3.88387
36	54	3.76132
36	55	2.07642
36	56	1.53087
36	57	2.63776
36	58	3.93072
36	59	3.59748
36	60	2.14166
36	61	1.54705
36	62	2.91445
36	63	3.91674
36	64	3.88238
36	65	2.96328
36	66	2.7168
36	67	3.50261
36	68	3.99954
36	69	3.6642
36	70	3.09147
36	71	2.84468
36	72	3.44579
36	73	3.96201
36	74	3.9094
36	75	3.45705
36	76	3.6874
36	77	3.96387
36	78	3.96848
36	79	3.7775
36	80	3.73088
36	81	3.71834
36	82	3.94883
36	83	3.99708
36	84	3.90942
36	85	3.83872
36	86	3.99992
36	87	3.92901
36	88	3.84383
36	89	3.85807
36	90	3.99234
36	91	3.99473
36	92	3.91526
36	93	3.81352
36	94	3.92323
36	95	3.99884
36	96	3.67635
36	97	3.50911
36	98	3.62322
37	0	3.9636
37	1	3.59408
37	2	2.17873
37	3	2.2719
37	4	3.70468
37	5	3.89937
37	6	3.00011
37	7	2.07822
37	8	2.27114
37	9	3.31458
37	10	3.99957
37	11	2.92892
37	12	1.02358
37	13	1.887
37	14	3.81419
37	15	3.66996
37	16	2.23624
37	17	1.22039
37	18	1.84706
37	19	3.43775
37	20	3.91586
37	21	2.25525
37	22	0.233081
37	23	1.3773
37	24	3.79667
37	25	3.47548
37	26	1.56619
37	27	0.337847
37	28	1.51568
37	29	3.63803
37	30	3.69816
37	31	1.76815
37	32	0.0480901
37	33	1.42177
37	34	3.77786
37	35	3.52913
37	36	1.40992
37	38	1.43927
37	39	3.78444
37	40	3.46926
37	41	1.42589
37	42	0.222541
37	43	1.63571
37	44	3.64446
37	45	3.66726
37	46	1.71889
37	47	0.443361
37	48	1.82568
37	49	3.80156
37	50	3.56751
37	51	1.80798
37	52	0.945365
37	53	2.04313
37	54	3.43214
37	55	3.87411
37	56	2.47157
37	57	1.6024
37	58	2.35889
37	59	3.64471
37	60	3.91678
37	61	2.79432
37	62	1.96142
37	63	2.36266
37	64	3.20819
37	65	3.9998
37	66	3.27258
37	67	2.75712
37	68	2.89656
37	69	3.56457
37	70	3.9911
37	71	3.61325
37	72	2.83007
37	73	2.68347
37	74	3.13913
37	75	3.93436
37	76	3.88971
37	77	3.54024
37	78	3.25974
37	79	3.40727
37	80	3.77098
37	81	3.95294
37	82	3.60077
37	83	3.1672
37	84	3.14097
37	85	3.70826
37	86	3.95588
37	87	3.93546
37	88	3.54266
37	89	3.25732
37	90	3.29864
37	91	3.93116
37	92	3.97374
37	93	3.6351
37	94	3.09958
37	95	3.08382
37	96	3.45701
37	97	3.97628
37	98	3.78046
38	0	2.73024
38	1	3.99562
38	2	2.72592
38	3	0.636136
38	4	1.49626
38	5	3.32042
38	6	3.987
38	7	2.73299
38	8	0.704805
38	9	0.944115
38	10	2.84444
38	11	3.98683
38	12	2.27007
38	13	0.289999
38	14	1.71921
38	15	3.59075
38	16	3.88329
38	17	2.24155
38	18	0.393129
38	19	1.08532
38	20	3.20548
38	21	3.93531
38	22	2.02037
38	23	0.0574742
38	24	1.67543
38	25	3.72499
38	26	3.71397
38	27	1.7694
38	28	0.109202
38	29	1.36536
38	30	3.50772
38	31	3.83788
38	32	1.84127
38	33	0.00650698
38	34	1.64132
38	35	3.69109
38	36	3.64451
38	37	1.43927
38	39	1.6334
38	40	3.71884
38	41	3.62745
38	42	1.39389
38	43	0.0271687
38	44	1.43075
38	45	3.61891
38	46	3.62512
38	47	1.45316
38	48	0.132694
38	49	1.67351
38	50	3.67493
38	51	3.64189
38	52	1.34167
38	53	0.177482
38	54	1.13935
38	55	3.47668
38	56	3.6851
38	57	1.86192
38	58	0.460398
38	59	1.38407
38	60	3.27422
38	61	3.88782
38	62	2.02868
38	63	0.545559
38	64	0.887817
38	65	3.1658
38	66	3.81134
38	67	2.39811
38	68	0.869743
38	69	1.31667
38	70	2.95416
38	71	3.99092
38	72	2.61959
38	73	0.880781
38	74	0.813108
38	75	3.00169
38	76	3.9595
38	77	2.80102
38	78	1.2086
38	79	1.12431
38	80	2.62838
38	81	3.99978
38	82	3.01877
38	83	1.26958
38	84	0.829521
38	85	2.77534
38	86	3.99106
38	87	3.23417
38	88	1.49216
38	89	0.981276
38	90	2.3438
38	91	3.98324
38	92	3.41075
38	93	1.67224
38	94	0.793541
38	95	2.18958
38	96	3.84313
38	97	3.58104
38	98	1.84765
39	0	1.38613
39	1	3.39863
39	2	3.83829
39	3	1.50953
39	4	0.056767
39	5	1.21338
39	6	3.23942
39	7	3.87217
39	8	1.60344
39	9	0.190056
39	10	1.05885
39	11	3.17493
39	12	3.90915
39	13	1.51061
39	14	0.044086
39	15	1.29192
39	16	3.26886
39	17	3.85473
39	18	1.68798
39	19	0.124622
39	20	0.936724
39	21	3.01954
39	22	3.95304
39	23	1.76292
39	24	0.0329898
39	25	1.37509
39	26	3.37262
39	27	3.8504
39	28	1.68492
39	29	0.0386162
39	30	1.03727
39	31	3.1207
39	32	3.9301
39	33	1.65926
39	34	0.0439243
39	35	1.33264
39	36	3.43946
39	37	3.78444
39	38	1.6334
39	40	1.32065
39	41	3.47864
39	42	3.70376
39	43	1.46075
39	44	0.135568
39	45	1.37966
39	46	3.61412
39	47	3.66969
39	48	1.38895
39	49	0.00333875
39	50	1.34946
39	51	3.62466
39	52	3.3976
39	53	1.18418
39	54	0.229015
39	55	1.57629
39	56	3.82718
39	57	3.49037
39	58	1.16977
39	59	0.0448159
39	60	1.13084
39	61	3.59622
39	62	3.44172
39	63	1.28941
39	64	0.333987
39	65	1.82829
39	66	3.95372
39	67	3.26927
39	68	0.95412
39	69	0.175748
39	70	1.54838
39	71	3.73019
39	72	3.44852
39	73	1.32293
39	74	0.358769
39	75	2.16076
39	76	3.99842
39	77	2.91285
39	78	0.804372
39	79	0.267754
39	80	2.04408
39	81	3.95178
39	82	3.14972
39	83	1.10484
39	84	0.382104
39	85	2.49049
39	86	3.99663
39	87	2.70529
39	88	0.604509
39	89	0.384479
39	90	2.55008
39	91	3.99676
39	92	2.87335
39	93	0.667912
39	94	0.40943
39	95	2.62871
39	96	3.98278
39	97	2.55079
39	98	0.483377
40	0	2.14629
40	1	2.98597
40	2	3.90227
40	3	3.39687
40	4	1.56198
40	5	1.02765
40	6	2.21002
40	7	3.85356
40	8	3.42164
40	9	2.11622
40	10	1.55233
40	11	2.06849
40	12	3.5674
40	13	3.53677
40	14	1.3313
40	15	0.516781
40	16	1.63841
40	17	3.70174
40	18	3.60061
40	19	1.95332
40	20	0.766741
40	21	1.20545
40	22	3.18704
40	23	3.76186
40	24	1.34192
40	25	0.203641
40	26	1.30614
40	27	3.48476
40	28	3.69845
40	29	1.63059
40	30	0.204686
40	31	0.893197
40	32	3.15806
40	33	3.7321
40	34	1.35786
40	35	0.14471
40	36	1.2321
40	37	3.46926
40	38	3.71884
40	39	1.32065
40	41	1.25591
40	42	3.57369
40	43	3.62605
40	44	1.62139
40	45	0.359446
40	46	1.67581
40	47	3.64557
40	48	3.56994
40	49	1.2752
40	50	0.12941
40	51	1.7231
40	52	3.88205
40	53	3.42554
40	54	1.95655
40	55	0.955685
40	56	2.55145
40	57	3.90937
40	58	3.33366
40	59	1.56878
40	60	0.63157
40	61	2.21718
40	62	3.95663
40	63	3.39732
40	64	2.25028
40	65	1.83686
40	66	3.34592
40	67	3.99584
40	68	2.9964
40	69	1.74628
40	70	1.6864
40	71	3.04939
40	72	3.99922
40	73	3.30308
40	74	2.32829
40	75	2.49291
40	76	3.87733
40	77	3.758
40	78	2.67746
40	79	2.00605
40	80	2.68192
40	81	3.78302
40	82	3.84059
40	83	2.9355
40	84	2.33365
40	85	3.10511
40	86	3.99649
40	87	3.30909
40	88	2.2814
40	89	2.24167
40	90	3.43642
40	91	3.99319
40	92	3.33736
40	93	2.21251
40	94	2.38578
40	95	3.59107
40	96	3.80173
40	97	2.69872
40	98	1.84944
41	0	3.71772
41	1	3.48181
41	2	3.45219
41	3	3.96794
41	4	3.6324
41	5	2.79572
41	6	2.59453
41	7	3.34334
41	8	3.9688
41	9	3.89369
41	10	3.38394
41	11	2.44411
41	12	2.45814
41	13	3.87353
41	14	3.47366
41	15	2.10418
41	16	1.56341
41	17	2.7315
41	18	3.86109
41	19	3.83703
41	20	2.6663
41	21	1.20561
41	22	1.41244
41	23	3.62263
41	24	3.474
41	25	1.55058
41	26	0.612563
41	27	1.87701
41	28	3.71645
41	29	3.68412
41	30	1.88366
41	31	0.337223
41	32	1.04514
41	33	3.61784
41	34	3.46381
41	35	1.37304
41	36	0.0965627
41	37	1.42589
41	38	3.62745
41	39	3.47864
41	40	1.25591
41	42	1.45574
41	43	3.71473
41	44	3.5943
41	45	1.50287
41	46	0.263626
41	47	1.56712
41	48	3.73697
41	49	3.43744
41	50	1.28405
41	51	0.311648
41	52	2.13304
41	53	3.83826
41	54	3.76781
41	55	1.9951
41	56	1.22018
41	57	2.37517
41	58	3.88335
41	59	3.61079
41	60	2.02138
41	61	1.21603
41	62	2.63537
41	63	3.85691
41	64	3.88715
41	65	2.82243
41	66	2.40785
41	67	3.27043
41	68	3.98622
41	69	3.66026
41	70	2.87743
41	71	2.47601
41	72	3.18849
41	73	3.91341
41	74	3.91456
41	75	3.32241
41	76	3.48883
41	77	3.87197
41	78	3.99448
41	79	3.78196
41	80	3.58597
41	81	3.47946
41	82	3.84077
41	83	3.99758
41	84	3.9111
41	85	3.74801
41	86	3.97612
41	87	3.99104
41	88	3.91817
41	89	3.86917
41	90	3.95848
41	91	3.98755
41	92	3.98271
41	93	3.88943
41	94	3.92561
41	95	3.99668
41	96	3.83271
41	97	3.71141
41	98	3.74253
42	0	3.74921
42	1	3.95209
42	2	2.99926
42	3	2.56443
42	4	3.55775
42	5	3.99837
42	6	3.5836
42	7	2.89814
42	8	2.6476
42	9	3.16423
42	10	3.90599
42	11	3.54509
42	12	1.88598
42	13	2.09478
42	14	3.70264
42	15	3.8845
42	16	2.91597
42	17	2.06089
42	18	2.17715
42	19	3.27865
42	20	3.99734
42	21	2.86529
42	22	0.827914
42	23	1.45861
42	24	3.70214
42	25	3.69785
42	26	2.1291
42	27	0.972589
42	28	1.68883
42	29	3.50614
42	30	3.85125
42	31	2.14661
42	32	0.247208
42	33	1.37242
42	34	3.71506
42	35	3.64125
42	36	1.63747
42	37	0.222541
42	38	1.39389
42	39	3.70376
42	40	3.57369
42	41	1.45574
42	43	1.50648
42	44	3.62412
42	45	3.67496
42	46	1.4931
42	47	0.108545
42	48	1.53537
42	49	3.73557
42	50	3.5807
42	51	1.49111
42	52	0.33178
42	53	1.7453
42	54	3.42851
42	55	3.80062
42	56	1.89879
42	57	0.843865
42	58	1.92356
42	59	3.59569
42	60	3.86932
42	61	2.27497
42	62	1.13424
42	63	1.87303
42	64	3.21065
42	65	3.9722
42	66	2.64476
42	67	1.92005
42	68	2.42697
42	69	3.56867
42	70	3.98963
42	71	3.08789
42	72	1.98315
42	73	2.13896
42	74	3.13649
42	75	3.99941
42	76	3.48292
42	77	2.88318
42	78	2.82138
42	79	3.41466
42	80	3.95257
42	81	3.60735
42	82	2.95492
42	83	2.66949
42	84	3.1574
42	85	3.92729
42	86	3.95677
42	87	3.57219
42	88	3.1771
42	89	3.26255
42	90	3.69533
42	91	3.97032
42	92	3.68577
42	93	3.29187
42	94	3.11616
42	95	3.5229
42	96	3.89638
42	97	3.94205
42	98	3.5096
43	0	2.55341
43	1	3.97228
43	2	2.89662
43	3	0.649292
43	4	1.28363
43	5	3.14605
43	6	3.99984
43	7	2.89477
43	8	0.77897
43	9	0.81967
43	10	2.65091
43	11	4
43	12	2.48922
43	13	0.307008
43	14	1.50279
43	15	3.44125
43	16	3.94559
43	17	2.43701
43	18	0.47176
43	19	0.934431
43	20	3.02816
43	21	3.98003
43	22	2.24908
43	23	0.0913312
43	24	1.46841
43	25	3.60043
43	26	3.81835
43	27	1.98227
43	28	0.167628
43	29	1.19452
43	30	3.37362
43	31	3.90528
43	32	2.02484
43	33	0.019256
43	34	1.45254
43	35	3.56991
43	36	3.75153
43	37	1.63571
43	38	0.0271687
43	39	1.46075
43	40	3.62605
43	41	3.71473
43	42	1.50648
43	44	1.2743
43	45	3.50492
43	46	3.70739
43	47	1.58106
43	48	0.0854833
43	49	1.50528
43	50	3.58248
43	51	3.70998
43	52	1.37913
43	53	0.0886937
43	54	1.0037
43	55	3.3801
43	56	3.72597
43	57	1.88114
43	58	0.346631
43	59	1.23609
43	60	3.17775
43	61	3.91066
43	62	2.0125
43	63	0.42167
43	64	0.767685
43	65	3.10037
43	66	3.81846
43	67	2.32754
43	68	0.703358
43	69	1.18811
43	70	2.92602
43	71	3.98974
43	72	2.55298
43	73	0.742246
43	74	0.695906
43	75	2.96873
43	76	3.94869
43	77	2.67392
43	78	1.01424
43	79	0.992501
43	80	2.65253
43	81	3.99681
43	82	2.90518
43	83	1.10199
43	84	0.720877
43	85	2.78218
43	86	3.99815
43	87	3.09329
43	88	1.26718
43	89	0.842772
43	90	2.40431
43	91	3.99569
43	92	3.2963
43	93	1.46901
43	94	0.685337
43	95	2.23725
43	96	3.89652
43	97	3.45326
43	98	1.61403
44	0	2.07707
44	1	3.80045
44	2	3.48222
44	3	0.950373
44	4	0.212094
44	5	1.86177
44	6	3.68886
44	7	3.53764
44	8	1.06411
44	9	0.339893
44	10	1.72948
44	11	3.62168
44	12	3.66928
44	13	1.05102
44	14	0.187589
44	15	1.83742
44	16	3.65596
44	17	3.55064
44	18	1.20759
44	19	0.292739
44	20	1.54247
44	21	3.42734
44	22	3.8281
44	23	1.43123
44	24	0.122781
44	25	1.78039
44	26	3.64344
44	27	3.62834
44	28	1.31961
44	29	0.218411
44	30	1.52494
44	31	3.40895
44	32	3.83952
44	33	1.42859
44	34	0.0492256
44	35	1.50698
44	36	3.57922
44	37	3.64446
44	38	1.43075
44	39	0.135568
44	40	1.62139
44	41	3.5943
44	42	3.62412
44	43	1.2743
44	45	1.34348
44	46	3.60351
44	47	3.65339
44	48	1.37575
44	49	0.111392
44	50	1.44408
44	51	3.6044
44	52	3.44502
44	53	1.1565
44	54	0.0294738
44	55	1.28102
44	56	3.71024
44	57	3.62778
44	58	1.33194
44	59	0.0405177
44	60	0.964051
44	61	3.42551
44	62	3.6191
44	63	1.47891
44	64	0.100879
44	65	1.30314
44	66	3.81312
44	67	3.55796
44	68	1.25645
44	69	0.0137513
44	70	1.10873
44	71	3.4647
44	72	3.70182
44	73	1.64186
44	74	0.128088
44	75	1.52939
44	76	3.88836
44	77	3.3605
44	78	1.19462
44	79	0.0397434
44	80	1.42759
44	81	3.7509
44	82	3.55406
44	83	1.54206
44	84	0.130782
44	85	1.80095
44	86	3.92044
44	87	3.25909
44	88	1.01946
44	89	0.101121
44	90	1.8574
44	91	3.9233
44	92	3.41482
44	93	1.16627
44	94	0.148874
44	95	1.91584
44	96	3.94994
44	97	3.17001
44	98	0.943162
45	0	2.88921
45	1	3.66745
45	2	3.98703
45	3	2.93179
45	4	1.59461
45	5	1.81501
45	6	3.14408
45	7	3.99649
45	8	3.02
45	9	2.24144
45	10	2.30268
45	11	2.94004
45	12	3.90644
45	13	3.20561
45	14	1.33587
45	15	1.17498
45	16	2.55005
45	17	3.97528
45	18	3.29502
45	19	2.07626
45	20	1.49143
45	21	2.03899
45	22	3.55645
45	23	3.58523
45	24	1.2878
45	25	0.633914
45	26	1.9608
45	27	3.81466
45	28	3.4969
45	29	1.75004
45	30	0.828375
45	31	1.53225
45	32	3.428
45	33	3.60942
45	34	1.21456
45	35	0.140087
45	36	1.46564
45	37	3.66726
45	38	3.61891
45	39	1.37966
45	40	0.359446
45	41	1.50287
45	42	3.67496
45	43	3.50492
45	44	1.34348
45	46	1.44196
45	47	3.62569
45	48	3.55699
45	49	1.30226
45	50	0.0916
45	51	1.49887
45	52	3.83932
45	53	3.38116
45	54	1.64175
45	55	0.220543
45	56	1.95873
45	57	3.77632
45	58	3.42358
45	59	1.4793
45	60	0.204566
45	61	1.58145
45	62	3.83277
45	63	3.49831
45	64	1.93014
45	65	0.889056
45	66	2.65531
45	67	3.95504
45	68	3.19618
45	69	1.47698
45	70	1.01549
45	71	2.3241
45	72	3.90216
45	73	3.50466
45	74	2.01957
45	75	1.50772
45	76	3.36948
45	77	3.97534
45	78	2.96675
45	79	1.66132
45	80	1.90422
45	81	3.25989
45	82	3.99783
45	83	3.26669
45	84	2.00871
45	85	2.20126
45	86	3.81133
45	87	3.78868
45	88	2.59699
45	89	1.83501
45	90	2.72004
45	91	3.85215
45	92	3.83777
45	93	2.65127
45	94	2.05352
45	95	2.89256
45	96	3.9974
45	97	3.42807
45	98	2.232
46	0	3.97007
46	1	3.92351
46	2	3.86982
46	3	3.99953
46	4	3.75043
46	5	3.36752
46	6	3.40389
46	7	3.82179
46	8	3.99918
46	9	3.9594
46	10	3.78407
46	11	3.24389
46	12	3.12121
46	13	3.94024
46	14	3.60543
46	15	2.71692
46	16	2.49432
46	17	3.36604
46	18	3.93737
46	19	3.92288
46	20	3.21992
46	21	2.0782
46	22	1.99028
46	23	3.69256
46	24	3.58286
46	25	2.06469
46	26	1.36774
46	27	2.48706
46	28	3.78667
46	29	3.80702
46	30	2.46144
46	31	1.0334
46	32	1.39772
46	33	3.63337
46	34	3.53618
46	35	1.58841
46	36	0.411798
46	37	1.71889
46	38	3.62512
46	39	3.61412
46	40	1.67581
46	41	0.263626
46	42	1.4931
46	43	3.70739
46	44	3.60351
46	45	1.44196
46	47	1.34768
46	48	3.64715
46	49	3.56498
46	50	1.41779
46	51	0.023676
46	52	1.77478
46	53	3.77638
46	54	3.75856
46	55	1.63012
46	56	0.446316
46	57	1.76277
46	58	3.76088
46	59	3.67872
46	60	1.87528
46	61	0.48382
46	62	1.98348
46	63	3.71097
46	64	3.87522
46	65	2.30959
46	66	1.43945
46	67	2.61103
46	68	3.90291
46	69	3.66309
46	70	2.53018
46	71	1.61394
46	72	2.48605
46	73	3.74187
46	74	3.90539
46	75	2.79969
46	76	2.69532
46	77	3.45159
46	78	3.97871
46	79	3.76325
46	80	3.22002
46	81	2.76226
46	82	3.37011
46	83	3.90892
46	84	3.89714
46	85	3.33027
46	86	3.60965
46	87	3.89773
46	88	3.99521
46	89	3.83885
46	90	3.7379
46	91	3.67901
46	92	3.90502
46	93	3.99369
46	94	3.9109
46	95	3.8525
46	96	3.99636
46	97	3.98652
46	98	3.91959
47	0	3.54868
47	1	3.99998
47	2	3.35703
47	3	2.81134
47	4	3.52663
47	5	3.9913
47	6	3.80857
47	7	3.29269
47	8	2.84705
47	9	3.07145
47	10	3.79522
47	11	3.7524
47	12	2.32411
47	13	2.31824
47	14	3.6835
47	15	3.94223
47	16	3.23017
47	17	2.5305
47	18	2.38262
47	19	3.19831
47	20	3.99533
47	21	3.13014
47	22	1.17616
47	23	1.63173
47	24	3.69242
47	25	3.76154
47	26	2.39234
47	27	1.40068
47	28	1.85335
47	29	3.44513
47	30	3.91621
47	31	2.39599
47	32	0.498819
47	33	1.46995
47	34	3.71909
47	35	3.64476
47	36	1.72085
47	37	0.443361
47	38	1.45316
47	39	3.66969
47	40	3.64557
47	41	1.56712
47	42	0.108545
